user_id,level,score,hint_count,challenges_completed,success_rate,avg_completion_time,consecutive_successes,consecutive_failures,days_since_registration,difficulty_label,sql_injection_score,xss_score,command_injection_score,authentication_score,csrf_score
synthetic_intermediate_1897,4,1382,7,14,0.5817036291378003,101.49020856252527,5,2,52,intermediate,368,243,232,275,158
synthetic_beginner_612,1,164,7,8,0.4916788819774265,262.6345778124487,1,2,9,beginner,52,25,37,27,27
synthetic_expert_228,13,8684,3,149,0.9854473618377458,26.4172066108411,8,0,363,expert,2126,2373,1629,1737,885
synthetic_advanced_2158,7,3008,5,49,0.7533209741181662,54.11386869475164,5,2,270,advanced,776,510,670,724,460
synthetic_advanced_3150,7,3302,3,37,0.7631165299637277,150.36077037869117,9,1,344,advanced,926,953,768,567,684
synthetic_intermediate_1756,4,878,5,35,0.6009853383133613,121.12487965820539,2,3,20,intermediate,362,274,239,255,115
synthetic_beginner_2017,1,26,15,4,0.5209875210523607,330.7173939485011,1,4,64,beginner,8,6,5,5,3
synthetic_beginner_2768,1,165,13,4,0.27984446291354415,204.54526755848332,0,0,101,beginner,37,23,33,27,19
synthetic_intermediate_4017,5,1418,4,12,0.6298106261001762,142.80757649303226,2,2,345,intermediate,344,360,296,304,233
synthetic_advanced_1161,8,3585,1,62,0.8652246901976619,124.64976535428156,3,2,91,advanced,1031,879,769,687,589
synthetic_beginner_359,1,429,12,2,0.5006296835185146,219.42110770028322,1,3,337,beginner,135,105,83,73,49
synthetic_advanced_3527,10,3687,1,31,0.647381557569523,90.09086102478278,6,2,220,advanced,1038,802,607,560,536
synthetic_beginner_3460,2,247,13,7,0.5200048229072975,272.9461888388044,2,4,170,beginner,79,52,44,44,38
synthetic_beginner_2149,3,14,7,0,0.42463803639958525,221.17711967667856,2,0,194,beginner,3,3,3,2,2
synthetic_expert_3386,13,9675,3,72,0.8214492068553462,83.22482156376552,9,1,358,expert,2884,2429,1824,1734,1542
synthetic_advanced_3413,8,5204,2,66,1.0,41.29178766923062,3,2,171,advanced,1504,916,750,735,829
synthetic_beginner_3675,2,84,14,4,0.20135813915334833,331.2880318948483,2,2,101,beginner,24,11,12,12,12
outlier_prodigy_223,18,13980,1,197,0.6821116184935023,27.76790418531943,19,0,63,expert,3887,3420,2030,2999,1464
synthetic_beginner_313,1,198,20,10,0.27620116748710194,381.00859664162715,0,5,131,beginner,63,76,49,67,55
synthetic_expert_3546,18,10703,3,196,0.9023484387849895,86.06934877695203,16,1,155,expert,2592,1883,2660,2328,2028
synthetic_expert_553,11,9399,0,130,0.8293143515751675,51.643408172175704,8,1,10,expert,1651,1696,1952,1422,919
synthetic_expert_2293,18,5167,3,65,0.8833495808281496,82.88342630790011,15,1,146,expert,1281,1411,833,1044,641
outlier_struggling_365,2,37,43,98,0.15584210781127508,506.35041563460356,0,12,240,beginner,18,10,18,1,7
synthetic_expert_2783,17,9920,2,174,0.9752016802557121,62.76780268155943,11,0,257,expert,2031,1650,2030,1745,1701
synthetic_beginner_2701,2,217,18,10,0.5552505215842333,467.7775119152764,2,2,342,beginner,52,51,39,46,36
synthetic_beginner_3087,1,180,16,4,0.4132217504795141,378.2825398570291,2,0,346,beginner,51,42,26,37,27
synthetic_advanced_3789,7,2076,3,43,0.7146669338806801,115.57873441451136,9,1,53,advanced,540,465,473,473,410
synthetic_intermediate_1635,6,1917,8,25,0.6460026469663899,218.60788707489235,2,3,353,intermediate,395,420,311,432,193
synthetic_intermediate_3781,4,1466,6,32,0.7253421397109179,173.73677747753567,4,0,62,intermediate,278,245,321,212,231
synthetic_expert_2018,10,5269,1,192,0.9071037566652317,41.87782986784028,19,0,301,expert,1459,960,868,884,722
outlier_struggling_112,1,11,45,53,0.22242204558949452,603.0284169854498,0,19,103,beginner,13,19,1,19,6
synthetic_beginner_2192,3,58,20,3,0.38012095296714915,312.27328848490725,1,5,347,beginner,13,14,10,12,7
synthetic_advanced_2752,7,4241,4,39,0.924374481882998,83.9555167562747,4,2,27,advanced,1350,857,980,762,689
synthetic_expert_1798,14,7259,0,140,0.87217124292959,27.28381355773852,19,0,237,expert,2138,1569,1291,1780,1450
synthetic_expert_3549,14,8877,1,177,0.7992235609175528,32.22300963374083,18,1,333,expert,1658,1879,1222,1554,1292
synthetic_intermediate_1285,6,1819,3,34,0.6034596407164202,163.78942015356904,5,3,260,intermediate,569,593,439,433,288
synthetic_advanced_87,9,3572,1,38,0.8569617569922673,130.10526533518245,4,2,252,advanced,1081,781,683,602,543
synthetic_advanced_1270,8,3992,4,47,0.8143576625359673,105.84900337336248,8,0,228,advanced,1254,697,670,681,832
outlier_hints_248,7,2835,35,35,0.7974009622214834,259.83404515514985,4,0,97,advanced,845,879,825,806,461
outlier_speedster_226,10,6422,2,43,0.9781776807709568,6.36353744573892,8,0,32,advanced,873,833,830,844,960
synthetic_expert_3756,15,10443,0,149,0.9531805295494815,61.20970098802429,16,0,17,expert,3110,2403,2412,1675,2112
synthetic_intermediate_514,4,590,4,12,0.6562166049375173,187.2471037401029,5,3,75,intermediate,156,92,125,129,104
synthetic_expert_2789,10,5537,3,149,0.9847470568562079,32.254845688082334,5,1,360,expert,1766,933,1330,1328,880
synthetic_intermediate_635,4,532,10,32,0.6500491379304986,251.0437348399093,3,3,153,intermediate,194,120,135,116,99
synthetic_beginner_749,3,396,10,3,0.4496287966365706,374.9812331781483,0,2,331,beginner,114,83,83,88,58
synthetic_expert_747,18,5980,1,170,1.0,42.80202782562386,20,1,341,expert,1483,1358,1040,1582,1330
outlier_hints_32,9,3054,28,48,1.0,166.82535765793196,8,1,85,advanced,964,754,730,908,562
synthetic_beginner_2736,1,150,16,8,0.5124726527228882,305.09498547024367,1,0,91,beginner,49,32,27,32,26
synthetic_intermediate_765,4,1092,2,15,0.6357115416923533,128.19060130350357,3,3,104,intermediate,391,247,289,187,138
synthetic_advanced_1144,9,2359,4,52,0.8222088599930005,108.6463532145783,3,2,201,advanced,570,406,507,417,293
synthetic_intermediate_3996,6,1650,9,12,0.6397402844718328,117.73198991250598,3,2,170,intermediate,473,548,441,316,354
synthetic_intermediate_2034,6,728,10,28,0.7740848181203365,113.95754776876329,3,3,122,intermediate,182,170,159,142,130
outlier_slow_371,5,2948,16,25,0.8143452440992269,517.3610125833935,5,2,164,intermediate,665,401,641,461,306
synthetic_expert_4070,10,8168,1,170,1.0,41.14598643613434,18,0,157,expert,2155,2544,1340,1459,1684
synthetic_intermediate_863,4,1957,9,35,0.626544669864563,130.81269997308166,2,3,343,intermediate,420,520,404,311,277
synthetic_intermediate_1391,5,2345,3,17,0.9567831412122161,92.03021856812184,4,2,103,intermediate,413,349,307,406,181
synthetic_expert_1618,14,11297,2,75,0.9618353490222551,39.42851129806639,14,0,61,expert,3048,2549,1873,2610,1947
synthetic_advanced_2862,9,4576,4,67,0.9260857573650225,60.7010255852643,8,2,17,advanced,928,1102,818,768,706
synthetic_beginner_3707,3,317,15,10,0.44920893548073676,490.214617728384,2,5,88,beginner,94,71,62,68,55
synthetic_beginner_4076,2,286,6,1,0.4990812013420272,386.3289019937225,2,3,1,beginner,64,49,39,62,45
synthetic_advanced_3519,9,4562,0,67,0.9575535297963123,124.94670756129858,4,2,204,advanced,1166,877,913,1016,551
outlier_prodigy_95,24,20573,1,197,1.0,34.16107471795504,15,0,89,expert,4276,2062,3449,3762,1848
synthetic_beginner_67,3,443,17,7,0.2081140575724296,244.2237832139009,0,1,95,beginner,126,102,96,91,79
outlier_speedster_221,11,3946,2,69,0.8879452034426718,17.973573402397864,11,0,114,advanced,959,823,1109,866,883
synthetic_beginner_293,2,417,18,10,0.44036988043629216,256.18695022768304,2,4,207,beginner,127,106,68,64,68
synthetic_beginner_3122,1,143,16,9,0.32405659762703154,359.22217748208385,0,4,73,beginner,30,30,21,25,19
outlier_inconsistent_142,4,2440,13,52,0.8807724245819879,178.2113272612216,6,5,161,intermediate,860,121,392,441,376
synthetic_expert_901,20,7004,2,177,0.7521547703073734,49.62040702531956,14,0,122,expert,1961,1422,1675,1435,1225
synthetic_advanced_3900,10,2853,0,33,0.6695221530712123,82.46515860233573,6,1,146,advanced,681,512,587,483,314
synthetic_intermediate_1029,5,729,9,32,0.4387578169732107,110.31069883227434,6,1,346,intermediate,155,134,142,149,108
synthetic_expert_4047,15,6000,0,151,0.9412868743028001,67.06318778399175,19,1,163,expert,963,1020,992,838,783
synthetic_beginner_230,2,96,20,6,0.37810775807678476,315.89345517217276,2,1,256,beginner,25,20,15,22,14
synthetic_expert_2815,11,8950,2,165,0.811751271905281,71.8443195429408,17,1,339,expert,2834,1446,1943,1907,1624
synthetic_intermediate_1862,6,1666,2,14,0.8158705145219063,223.6011856626783,4,0,151,intermediate,561,576,332,304,316
synthetic_advanced_3471,7,2685,3,63,0.9163451608820744,146.76669999277996,9,1,209,advanced,720,650,513,646,452
outlier_slow_295,6,2956,11,46,0.8565889256038345,447.55139548790396,4,2,194,intermediate,987,591,507,520,423
synthetic_advanced_245,10,3903,1,69,0.6596809207734637,99.62090456934534,4,0,116,advanced,1022,1063,915,697,494
synthetic_beginner_618,3,119,20,3,0.3799285133320529,311.0912977187893,2,4,88,beginner,28,19,15,25,15
synthetic_beginner_76,2,290,11,7,0.20408775221200698,237.0904375474214,2,2,255,beginner,58,47,66,48,47
synthetic_intermediate_2030,4,1392,7,11,0.7686215242184259,203.3572724048278,4,3,195,intermediate,485,316,337,252,308
outlier_talent_120,14,5827,0,29,0.8041342638364661,88.6986571014129,10,0,25,expert,2267,810,910,924,586
synthetic_expert_3065,12,6860,0,162,0.9763817578836699,72.48804277757898,12,0,281,expert,2187,1775,1475,952,665
synthetic_intermediate_2779,5,1127,9,27,0.6102097394452612,96.28364695979207,6,2,243,intermediate,351,361,228,257,267
synthetic_intermediate_2359,5,614,6,30,0.5952386304380392,127.74456874203356,4,2,237,intermediate,170,126,166,117,110
synthetic_expert_4051,13,10260,3,162,1.0,21.057918465894144,19,1,296,expert,2903,2556,2421,2373,1879
synthetic_advanced_1879,8,2040,0,51,1.0,128.57185171553567,10,1,214,advanced,610,377,467,360,222
synthetic_intermediate_2855,4,871,6,20,0.7569114482203525,120.18596114371087,6,2,14,intermediate,292,274,184,150,122
synthetic_advanced_1567,10,3458,1,47,0.6482366577360775,101.75408686803222,10,0,33,advanced,1267,895,697,910,598
synthetic_beginner_2120,1,393,20,10,0.32556280441027535,193.25455495518878,2,0,275,beginner,98,75,83,97,72
synthetic_beginner_1442,3,35,16,10,0.42696743250946145,290.6327432668672,1,5,112,beginner,14,11,8,7,4
synthetic_expert_25,16,10102,0,159,0.833965916770576,32.9556762003226,18,1,170,expert,2638,2153,2463,2241,1173
synthetic_advanced_4010,10,3154,0,37,0.9013968752763706,42.154836594004614,10,2,230,advanced,648,559,684,556,315
synthetic_expert_114,14,7467,2,197,0.9514600800985528,21.77248367094352,18,0,65,expert,1619,2346,1662,1967,1169
outlier_talent_354,11,7363,0,38,0.9527550859489502,44.19175351218637,14,0,28,expert,1000,1188,1415,950,1145
synthetic_beginner_2595,1,171,10,9,0.5126007804752771,330.1566622250683,0,3,106,beginner,60,36,36,41,33
synthetic_advanced_4025,7,2990,2,30,0.7585341439939137,91.59812578668011,3,2,212,advanced,730,657,726,636,398
synthetic_advanced_941,8,2373,5,69,0.76181546917129,140.1440368374119,6,1,92,advanced,671,690,354,388,449
synthetic_beginner_2762,3,190,9,7,0.4158212396099087,231.31740830580492,0,0,96,beginner,49,40,32,42,32
synthetic_advanced_4173,7,2949,5,51,0.8409217361777819,145.7611144842609,3,2,170,advanced,789,801,410,425,345
synthetic_advanced_3971,9,2187,1,53,0.6581352693196338,87.83725416264396,4,0,61,advanced,742,450,336,495,240
synthetic_beginner_3430,2,260,17,9,0.34352636944416365,282.64118804948833,2,4,8,beginner,76,50,44,57,44
outlier_slow_201,7,2422,17,49,0.7659955005304411,444.04563161936574,3,1,209,intermediate,882,450,592,317,222
synthetic_intermediate_3156,4,1616,2,13,0.6771272223103509,163.16904642334288,4,1,306,intermediate,366,331,343,259,228
synthetic_beginner_77,2,502,7,7,0.4759148830319361,468.94762950717916,2,3,165,beginner,109,104,90,78,80
synthetic_beginner_950,1,249,13,0,0.3963418820617366,212.42087482528297,2,0,216,beginner,73,56,56,48,31
synthetic_advanced_1895,10,3236,3,53,0.8392475215479778,49.02672699840208,6,0,237,advanced,959,523,612,621,329
synthetic_intermediate_884,5,663,2,15,0.824742873307178,233.71550082527864,6,0,119,intermediate,173,140,111,136,72
synthetic_beginner_2897,1,280,5,1,0.2998493377009054,209.0403827079982,0,2,96,beginner,86,93,68,74,32
synthetic_expert_3583,12,6378,1,113,0.8613747287460078,36.859428866977645,8,0,312,expert,1756,1344,1533,1146,1168
synthetic_advanced_1838,8,2898,0,59,0.7396698933624798,103.81057570155131,8,0,176,advanced,626,822,565,528,464
outlier_talent_177,9,8006,1,25,0.8647918173850051,60.783158976692825,12,0,14,expert,2181,1170,1789,1237,644
synthetic_intermediate_3738,4,485,2,18,0.5811364454429518,107.4998490574776,5,1,198,intermediate,122,86,93,126,92
synthetic_beginner_1324,2,319,17,1,0.4079457838012633,438.2768181447007,2,3,83,beginner,96,89,55,53,58
outlier_hints_286,9,2722,38,57,0.9265760632005923,267.24703183175836,4,1,162,advanced,752,952,410,866,579
synthetic_beginner_2954,1,95,17,6,0.30002315073561553,403.9244511039028,1,4,46,beginner,30,37,19,23,16
synthetic_advanced_3225,7,5365,5,47,0.6048757034245531,45.92627693275452,3,0,232,advanced,1196,949,837,1005,502
synthetic_expert_1379,12,3895,2,150,0.7853090089458292,74.67162974519478,13,1,251,expert,1121,941,998,1055,632
synthetic_intermediate_933,5,1675,8,11,0.6523381945468743,101.3292722721317,4,1,122,intermediate,314,315,253,233,262
synthetic_beginner_2346,2,40,13,1,0.2048414282438531,166.8980346610704,0,0,185,beginner,11,6,7,7,4
synthetic_intermediate_3246,4,1151,2,13,0.677562182307354,193.79178941992393,5,2,40,intermediate,352,256,302,265,254
synthetic_expert_3415,15,7105,1,121,1.0,34.06070651008404,14,1,117,expert,2027,2121,1893,1615,869
synthetic_expert_2104,19,10193,0,112,0.8311395122424451,55.5764512228454,6,0,197,expert,2399,2843,1521,1516,2009
outlier_struggling_298,2,83,44,82,0.12463605918280232,537.6615457504806,0,16,136,beginner,4,17,16,15,0
synthetic_advanced_829,10,2725,1,43,0.7785958253335883,73.82010186288552,9,0,301,advanced,959,542,721,514,565
synthetic_expert_3424,19,5069,3,193,0.9611919881636017,59.78397047205676,20,0,345,expert,1618,1635,1280,1068,629
synthetic_intermediate_2454,4,1407,7,29,0.6232509367311074,99.56656178701101,2,1,100,intermediate,295,309,298,232,226
synthetic_intermediate_1364,6,1156,10,31,0.8014551143632627,118.30900741165209,3,1,352,intermediate,314,301,328,263,225
synthetic_expert_4010,15,9893,3,97,0.9296364243387195,35.760796750831624,14,0,207,expert,3012,2227,1912,1760,1816
synthetic_expert_3941,18,7153,3,107,0.9232451549368299,51.68499415394689,9,0,140,expert,2093,1059,1611,1613,1076
synthetic_beginner_2250,1,401,18,0,0.3873916100998088,403.3049085675856,0,1,295,beginner,101,75,87,85,52
outlier_talent_186,13,3634,2,25,0.964204267857771,88.72165886952288,8,0,38,expert,1260,1147,1386,1070,630
synthetic_expert_1245,19,10161,1,72,0.8321510074579325,36.046790694194506,5,0,99,expert,2175,1750,1995,1547,1387
synthetic_expert_1517,11,4721,0,159,0.8055211800200185,76.3668756232289,7,0,263,expert,1744,1274,1241,1233,815
synthetic_beginner_885,1,64,20,5,0.2966899249223835,444.82738707414217,0,2,308,beginner,22,19,13,14,7
synthetic_intermediate_2518,6,595,4,26,0.5966766458029901,119.83085336968114,2,0,173,intermediate,214,124,138,124,110
outlier_hints_66,7,4167,32,63,0.8848009850216992,296.4227976812192,8,1,111,advanced,1202,961,661,833,650
synthetic_advanced_180,9,4859,4,46,0.8692806287742727,54.971025914384605,8,0,116,advanced,1608,1380,1098,955,645
synthetic_intermediate_2003,6,673,10,23,0.785567103123501,159.42823810785708,4,2,322,intermediate,190,142,97,144,73
outlier_hints_153,6,3970,27,43,0.9579004816871235,198.88556804436206,7,1,174,advanced,1278,521,932,577,563
synthetic_expert_1463,11,8377,1,107,1.0,64.44014761435074,13,1,341,expert,1947,1556,1780,1566,1114
outlier_inconsistent_262,4,2069,2,27,0.5014827040520329,91.69729099328846,4,5,89,advanced,620,761,390,138,242
synthetic_intermediate_3949,5,1502,5,26,0.7084935179536265,186.8857928169982,6,0,60,intermediate,408,448,404,373,228
synthetic_beginner_3187,1,313,18,1,0.5321252541740051,314.01788950120164,0,0,243,beginner,124,99,89,95,84
synthetic_expert_1822,18,6671,3,135,1.0,82.64291912113993,15,0,254,expert,1746,1629,1448,1475,1023
outlier_slow_119,5,3615,12,25,0.8775417056486974,390.75292473875055,4,1,280,intermediate,913,413,624,648,366
synthetic_beginner_1166,3,333,9,3,0.2661927842876222,199.77468245264004,1,3,261,beginner,120,97,62,60,47
synthetic_advanced_1668,9,1728,4,51,0.7388233543656788,89.20243076003328,10,0,254,advanced,480,487,387,475,400
synthetic_expert_2721,18,8836,0,71,0.9395238806821908,58.192074414294744,7,1,147,expert,2152,1629,2092,1616,1227
synthetic_advanced_1007,7,2469,1,65,0.7280120526269642,133.5097638193181,6,1,4,advanced,656,397,457,365,290
synthetic_advanced_1061,10,3065,5,52,0.6585851572707078,114.96881352523155,4,1,333,advanced,1179,680,596,684,699
synthetic_advanced_1893,8,2158,0,60,0.8568638020767197,94.4352249936947,5,2,333,advanced,459,437,432,564,443
synthetic_expert_1444,13,4254,0,62,0.9783809088971369,28.014085778853953,16,1,83,expert,1411,1280,1009,809,530
synthetic_beginner_879,3,433,19,5,0.33172630251954527,403.0936458694302,1,3,208,beginner,107,80,86,108,84
synthetic_intermediate_3459,4,1753,8,24,0.5855553857905329,121.04854864552702,4,2,40,intermediate,596,351,304,427,304
outlier_talent_230,9,7500,0,35,0.9356191353097666,82.88801455328584,9,0,35,expert,2238,1075,1767,1554,1115
synthetic_expert_1196,17,8296,0,198,0.9389780669986291,60.18814114491296,18,1,137,expert,2336,1963,2134,2246,1045
synthetic_intermediate_3348,4,1700,6,25,0.5844621378010859,90.59929429427653,3,3,304,intermediate,486,268,409,290,207
synthetic_intermediate_567,4,1161,2,16,0.7193823968364389,104.59328106462198,3,1,154,intermediate,320,303,169,266,165
synthetic_advanced_1093,8,2356,5,62,0.9113152792350395,107.47350417461816,4,2,225,advanced,927,452,619,440,384
synthetic_intermediate_19,6,622,9,33,0.6455210750785051,107.03300467136299,6,1,110,intermediate,214,179,155,136,102
outlier_talent_141,12,5180,2,25,0.9095320788173443,36.357962330377724,12,0,32,expert,2260,1127,1439,926,1085
synthetic_intermediate_1178,4,2460,9,10,0.6415373467260792,170.95917309175013,2,1,95,intermediate,440,384,399,458,242
outlier_struggling_363,1,35,41,54,0.08630059011241699,426.59425902323363,0,10,281,beginner,4,2,17,13,0
synthetic_expert_162,17,6099,1,162,0.9549963786080846,64.10381309895719,20,1,46,expert,1591,1508,763,1196,571
synthetic_intermediate_2639,4,1094,7,28,0.9439499959281776,164.8360973230428,5,0,183,intermediate,419,236,184,227,210
synthetic_intermediate_781,6,1724,6,34,0.6699248491558929,140.8777899148552,4,0,234,intermediate,481,325,278,291,207
synthetic_expert_1527,18,10397,2,109,0.9952476811709576,84.26981774592105,8,0,320,expert,2078,1544,2337,2287,1192
synthetic_advanced_3693,7,2304,5,45,0.7490818486535602,139.9689327165749,10,0,245,advanced,555,552,487,479,318
synthetic_beginner_3659,3,402,17,7,0.43455466597541675,395.71963724117006,1,3,80,beginner,93,62,74,67,63
outlier_prodigy_408,18,15208,1,170,0.966090692317503,33.57912761688218,21,0,125,expert,3334,2734,2559,2231,1332
synthetic_intermediate_3032,6,1539,4,35,0.9511184144933518,117.78566011534757,2,0,186,intermediate,513,275,352,315,217
synthetic_beginner_2926,3,355,16,8,0.27951395103531557,342.41657377093196,2,4,141,beginner,111,76,103,82,63
synthetic_advanced_2498,10,2476,1,61,0.9133405239018398,61.05581740590956,9,0,86,advanced,824,646,411,580,463
outlier_prodigy_270,23,13023,0,198,0.9138341034874008,19.479605676755988,26,0,75,expert,5045,2801,3861,3541,1720
synthetic_expert_3710,20,11320,2,87,0.954121574767494,23.61290567670924,6,1,203,expert,2732,1714,2049,2654,1369
synthetic_beginner_4192,2,384,10,9,0.18526230898965904,359.45612165233774,0,3,90,beginner,124,85,75,79,65
synthetic_expert_2676,10,4691,0,74,1.0,77.17976622022115,15,1,264,expert,1788,1054,858,1166,864
outlier_prodigy_330,24,13593,0,127,1.0,11.196903338100647,23,0,82,expert,4944,3858,3536,2654,1709
outlier_inconsistent_420,6,2081,5,36,0.5562636689381437,370.73565399350275,8,7,45,advanced,913,207,495,105,325
synthetic_intermediate_1685,5,1658,8,35,0.569371624844212,216.57887043942318,6,2,103,intermediate,567,364,302,341,253
outlier_talent_418,10,3969,2,35,1.0,81.52133419325754,11,0,14,expert,1650,1073,1471,1389,1115
synthetic_advanced_1336,10,3550,1,65,0.7487994658234184,112.44685850835019,6,1,358,advanced,994,995,601,732,514
synthetic_advanced_3247,9,3689,2,45,0.769344949985671,130.63844446996748,7,2,137,advanced,1056,788,797,738,516
synthetic_expert_2838,15,10925,3,107,0.9381716964437731,85.57105167824874,16,0,355,expert,2274,2118,1602,2215,1448
synthetic_intermediate_3036,4,1717,10,30,0.6585612781590253,215.2229871899396,5,3,306,intermediate,369,437,396,311,252
synthetic_advanced_2744,8,4106,4,68,0.7905507917605422,150.22467176680166,4,0,223,advanced,1087,776,1090,768,561
synthetic_intermediate_1973,6,1809,10,28,0.6669878781347316,140.14998433169387,4,2,90,intermediate,502,357,386,421,365
synthetic_beginner_1157,1,129,10,10,0.4344818754268987,259.157039578075,2,2,82,beginner,25,21,17,20,11
synthetic_advanced_4222,10,2434,1,34,0.8231293751910433,90.84397437706625,4,1,142,advanced,505,560,550,433,342
synthetic_expert_507,20,6698,3,171,0.7652246361928351,81.21985595608886,8,0,246,expert,1752,1395,1463,1188,1213
synthetic_expert_965,18,7897,1,164,0.9445067656154321,81.30559709716235,7,0,86,expert,1928,1931,1566,1552,1179
synthetic_advanced_0,9,4796,2,46,0.7394525673620138,72.36000932943973,3,0,357,advanced,1315,1295,867,695,441
synthetic_advanced_1186,7,2305,1,42,0.7733416421719047,97.20106768205505,6,0,189,advanced,625,612,511,387,285
outlier_talent_62,8,7992,0,28,0.9276934814894322,57.218431925036874,8,0,47,expert,1308,888,795,1105,1163
synthetic_beginner_834,2,85,5,9,0.535260536495564,368.0558380540529,2,1,11,beginner,20,16,19,16,15
outlier_struggling_83,1,38,46,64,0.11840253643427831,560.7061582598137,0,17,220,beginner,27,10,12,5,7
outlier_inconsistent_352,7,1166,5,31,0.7930397671721652,352.1657312358785,4,4,184,intermediate,622,517,484,580,307
synthetic_expert_491,17,8911,3,69,0.9750849236625825,80.65309108981326,20,1,310,expert,2358,2593,2616,2012,1671
synthetic_beginner_1860,3,299,18,9,0.5356177484608867,368.6481680049986,1,1,185,beginner,72,57,59,64,63
outlier_hints_141,7,3367,25,37,0.7565064132847471,236.20498623207538,7,0,212,advanced,1241,443,826,989,669
synthetic_intermediate_662,5,2017,3,16,0.5846409528833131,161.901473318045,5,0,255,intermediate,472,482,315,294,330
synthetic_intermediate_1922,5,809,8,23,0.6168113550612578,247.24012129604546,3,3,196,intermediate,153,190,124,174,75
synthetic_advanced_1290,8,5063,3,32,0.8195195059616882,73.5892837548807,3,0,201,advanced,1559,1078,924,995,857
synthetic_advanced_57,7,3319,2,48,0.9824333172700489,112.74442254938138,4,2,201,advanced,1092,892,723,652,389
synthetic_advanced_572,9,5224,5,33,0.8915053507614534,116.07216002121699,7,1,162,advanced,1028,1276,829,804,641
synthetic_advanced_2154,8,2576,0,39,0.7837804350212878,87.82813366562225,10,2,280,advanced,612,608,607,443,441
synthetic_advanced_559,10,4342,2,68,0.9319534599143904,61.309195277538805,4,0,271,advanced,1263,1046,760,867,722
synthetic_advanced_2519,9,2176,2,59,0.7936646823037162,119.42017624828436,6,0,271,advanced,636,445,533,515,310
synthetic_beginner_2091,3,34,20,2,0.32694812635117754,241.83018818447786,0,2,286,beginner,8,6,7,6,4
synthetic_expert_3035,10,10338,2,62,0.8225002673522377,79.75021294220048,5,1,80,expert,2870,2383,1964,2351,1390
outlier_hints_210,8,3659,26,68,0.8592111628115746,212.8824808014469,4,0,143,advanced,668,846,955,718,382
synthetic_advanced_1280,8,2496,0,43,0.9597548516098944,115.17971856809218,3,2,69,advanced,582,568,572,434,371
synthetic_advanced_762,9,2945,3,34,1.0,59.02996408692354,6,2,225,advanced,800,483,559,603,481
synthetic_advanced_3762,7,2096,1,43,1.0,148.7205934645333,7,2,160,advanced,571,728,505,428,393
synthetic_beginner_240,1,290,15,7,0.23762906007487206,463.8730289631877,2,1,15,beginner,77,89,75,65,59
synthetic_beginner_3352,3,311,7,10,0.6202075346164742,279.6620051265018,0,3,314,beginner,83,65,74,73,48
synthetic_expert_263,13,5043,1,81,0.9136496604515583,44.79257716798471,14,1,289,expert,1427,1575,1329,1234,819
synthetic_advanced_1400,10,2340,3,55,0.8998922426414588,120.46321197606935,4,2,252,advanced,694,668,449,408,388
synthetic_expert_2542,12,6474,1,188,0.9310505350729164,28.571791197510848,13,1,25,expert,2221,1529,1336,1036,1155
synthetic_intermediate_2900,4,937,10,22,0.6575809997275595,191.25408944139002,5,0,128,intermediate,226,187,172,143,106
outlier_speedster_212,11,5429,2,58,0.8787530627818705,16.637419098441963,10,1,60,advanced,1790,1429,1041,1064,793
outlier_struggling_125,2,11,30,94,0.051376348135191784,543.7173560887084,0,10,350,beginner,12,12,19,15,1
synthetic_advanced_2926,8,4448,4,48,0.7694728456882218,80.85627310550392,10,0,272,advanced,1329,1411,874,789,523
synthetic_advanced_3836,7,5276,4,44,0.7922172223525419,114.3808860052898,7,1,75,advanced,1575,1112,829,1168,863
synthetic_expert_1137,18,10377,3,118,0.9671168872334296,69.36258856161916,13,1,9,expert,2632,2091,2301,1483,1051
synthetic_advanced_523,8,2885,5,65,0.7151375299075405,166.228496338211,6,0,12,advanced,621,671,672,546,433
synthetic_advanced_1509,9,2333,1,67,0.8387908007548452,56.23432957658676,5,2,352,advanced,628,696,457,446,300
outlier_slow_389,7,2075,18,46,0.7621255285232544,276.6198606374323,4,3,381,intermediate,586,765,500,654,374
synthetic_intermediate_3082,4,1408,7,18,0.7699097859619897,165.39667400328204,3,0,260,intermediate,370,293,252,372,314
outlier_prodigy_87,21,10232,0,129,0.9841046781001813,31.191495630563306,26,0,174,expert,3193,3590,2338,2576,1447
synthetic_intermediate_1425,6,1531,9,19,0.5291142746242394,202.8463521159062,2,2,178,intermediate,402,465,337,335,263
outlier_talent_218,14,9984,2,22,0.8558750621513047,61.61129993953705,11,0,56,expert,1965,1764,795,1119,1184
synthetic_expert_2785,16,11920,1,138,0.9605564626815897,67.0082339338719,5,1,357,expert,3429,2509,2005,2447,1669
synthetic_beginner_291,1,471,15,5,0.36866028879534496,352.76580611469365,0,4,94,beginner,146,114,99,91,70
synthetic_expert_3903,20,9509,1,139,0.7621401883781698,77.7319920323081,19,0,252,expert,2001,1729,1969,1842,1805
synthetic_expert_668,19,10926,3,65,0.9228013294996038,75.21385726228279,7,1,212,expert,3241,2615,2750,2001,1135
synthetic_advanced_317,10,3054,4,61,0.8349778911892,110.29746583701241,9,0,137,advanced,613,464,669,728,514
synthetic_intermediate_2524,5,772,2,25,0.6126094136327265,179.86039847784062,3,3,95,intermediate,319,249,219,154,170
synthetic_intermediate_3126,6,1617,2,25,0.6686094055211852,114.95864900428467,4,2,261,intermediate,547,413,261,305,235
